"id","name","category","image","download_file","preview","show_by","download_count","view_count","download_count2"
"298","BEST BUGIS GIRL FYP🔥","TIKTOK","https://i.ibb.co.com/tKn3ssd/Whats-App-Image-2023-02-22-at-17-01-44.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/298_FYP.CEWEK.BUGIS.TERBAIK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/8a40611d6d2349fd491797c1bc9f083b5b591657/JJ%20Cewe%20Bugis.mp4","","23331","15057","1016"
"297","VIRAL NICH🔥 WAVE HIJAB WAVE AVAILABLE","TIKTOK","https://i.ibb.co.com/RQsMbrZ/Whats-App-Image-2023-02-17-at-20-52-02.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/297_VIRAL.NICH.GELENG.GELENG.HIJAB.ENAKEUN.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/5df1c9b8f5adfee0fe63a5355e0c473b39dabb5c/INtroTools%20ML%20geleng%20geleng.mp4","","129016","47263","19057"
"296","SO BEAUTIFUL, CRAZY SYMMETRICAL FACE VIRAL TIKTOK🔥","TIKTOK","https://i.ibb.co.com/dQ4zm2W/Whats-App-Image-2023-02-12-at-06-52-14.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/296_CANTIK.BNGT.GILE.MUKA.SIMETRIS.VIRAL.TIKTOK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/d7fc7075b76e04817f6f5cb8dff1aa187fab1a08/JANJI%20JANJI%20VIRAL%20TIKTOK.mp4","mode_publick","321156","145120","132386"
"295","THE PROFIT OF STRONG FAITH VIRAL TIKTOK🔥","TIKTOK","https://i.ibb.co.com/wKbQ93M/Whats-App-Image-2023-02-10-at-15-57-48.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/295_UNTUNG.KUAT.IMAN.VIRAL.TIKTOK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/60da30422fa6caba1970cfa2a3506d22138f517c/INtroTools%20ML%20UNTUNG%20KUAT%20IMAN1.mp4","","69726","24903","7135"
"294","BOCCHI IS REAL KAWAII🔥","TIKTOK","https://i.ibb.co.com/z2D1xrn/Whats-App-Image-2023-02-06-at-13-51-44.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/294_BOCCHI.IS.REAL.KAWAII.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/96bd61a893942086e0fb58022d3d445bbf01fb19/BOCCHI%20IS%20REAL%20.mp4","","16336","13105","902"
"293","DJ WIRO SABLENK ROUND BUT NOT DETERMINED🔥","TIKTOK","https://i.ibb.co.com/PQzG0v8/Screenshot-2024-11-03-170824.png","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/293_DJ.WIRO.SABLENK.BULAT.TAPI.BUKAN.TEKAD.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/a2ba6d8c3a33d681af62af3f0eb1f7980031180e/MLBB%20X%20DJ%20WIRO%20SABLENG.mp4","","46103","22348","1003"
"292","VIRAL TIKTOK AIYA SUSANTI AND MEI MEI🔥","TIKTOK","https://i.ibb.co.com/GsstBqK/Whats-App-Image-2023-01-24-at-17-05-58.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/292_VIRAL.TIKTOK.AIYA.SUSANTI.DAN.MEI.MEI.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/43f8158efe0510aff844e66a16af11b42b44b472/viral%20susanti.mp4","","74518","17222","4960"
"291","LOADING ML FAISA FCH DREAM BEEF 🔥","TIKTOK","https://i.ibb.co.com/q0mjWzP/Whats-App-Image-2023-01-19-at-14-09-37.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/291_LOADING.ML.FAISA.FCH.SAPI.IDAMAN.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/3a98754da241d1a5aea3769af050a69bf2284f73/LOADING%20ML%20FAISA%20FCH.mp4","","19144","16039","1052"
"290","XIAO X MLBB GENSHIN IMPACT GREEN","GAME","https://i.ibb.co.com/bzws26T/Whats-App-Image-2023-01-16-at-18-59-25.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/290_XIAO.X.MLBB.GENSHIN.IMPACT.GREEN.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/89800fa8a0ce87979828822dd857d423e8ce5a00/XIAO%20Genshin%20Impact%20short%20intro.mp4","","17730","28087","4127"
"288","MLBB X ONIC GIRL E-SPORT","SPORT","https://i.ibb.co.com/QJGsVY8/Whats-App-Image-2023-01-13-at-13-55-07.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/288_MLBB.X.ONIC.GIRL.E-SPORT.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/d572e347221ff34416606ad56e8b9117510cb050/MLBB%20X%20ONIC%20GIRL%20E-SPORT.mp4","","77588","39150","11235"
"287","CHAT POTTE 2 X MLBB","TIKTOK","https://i.ibb.co.com/pLPpCCS/Whats-App-Image-2023-01-10-at-11-35-03.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/287_CHAT.POTTE.2.X.MLBB.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/6bbd40cafaa511409de39fa8f9502a04df496185/MLBB%20X%20CHAT%20POTTE%202.mp4","","21372","27718","1186"
"285","TIME OF EVE ANIME NEW 4K","HD_4K","https://i.ibb.co.com/yRnnv9V/Whats-App-Image-2023-01-02-at-10-53-50.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/285_TIME.OF.EVE.ANIME.NEW.4K.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/e4e25cc7c181b6d9a6e060f14816053d8936faa3/TIME%20OF%20EVE.mp4","","10356","12499","2171"
"284","TIME OF EVE ANIME NEW","ANIME","https://i.ibb.co.com/RPMLNNx/Whats-App-Image-2023-01-02-at-10-47-38.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/285_TIME.OF.EVE.ANIME.NEW.4K.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/e4e25cc7c181b6d9a6e060f14816053d8936faa3/TIME%20OF%20EVE.mp4","","12356","11101","1316"
"283","MLBB X KOBENI CHAINSAW MAN","ANIME","https://i.ibb.co.com/QXgyd1K/Whats-App-Image-2022-12-28-at-10-03-39.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/283_MLBB.X.KOBENI.CHAINSAW.MAN.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/ea8aceea355d3b4dd8bbd2c22b05ccc7b7bd787b/MLBB%20X%20KOBENI%20CHAINSAWMAN.mp4","","7845","16860","577"
"282","4 ANIME X MLBB GLOW","ANIME","https://i.ibb.co.com/Fgj9SLL/Eu0d-t4-U4-AMsu1c.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/282_4.ANIME.X.MLBB.GLOW.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/ab114ebfe4d7fe7675898e33ba3efbaebac3ff26/4%20ANIME%20GLOW.mp4","","62376","43446","8277"
"281","MLBB X BEATRIX ALL SKIN M4","HERO","https://i.ibb.co.com/xMSctht/Whats-App-Image-2022-12-24-at-05-49-47.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/281_MLBB.X.BEATRIX.ALL.SKIN.M4.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/2a017461425e99ce51f591a3c261c5fc99b04324/MLBB%20X%20BEATRIZ%20ALL%20SKIN.mp4","","47878","27435","4453"
"280","MLBB X TOKYO GHOUL NEW","ANIME","https://assets-a1.kompasiana.com/items/album/2021/06/29/tokyo-ghoul-anime-1477547440-16d366ea1f605e55e78bcdffe3b09f5e-1004079-1280x0-60da01b51e64da1de326f2e2.jpeg?t=o&v=1200","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/280_MLBB.X.TOKYO.GHOUL.NEW.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/a1c3f81e1bad34741773e10c85ca1111bf01f9c2/Mlbb%20X%20Tokyo%20Ghoul%20New.mp4","","53408","49099","9893"
"279","MLBB X SEEU WORLD CUP 2022","TIKTOK","https://i.ibb.co.com/kBXmtN5/asdasdsdas.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/279_MLBB.X.SEEU.WORLD.CUP.2022.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/3bed35272f4abec0a0107135c901e22c8bfe00d9/Mlbb%20X%20Seeu%20World%20Cup%202022.mp4","","24141","8785","1133"
"278","MLBB X NOT NOT THE BEST","TIKTOK","https://i.ibb.co.com/Hz46XdW/SDFSDFSSSS.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/278_MLBB.X.NOT.NOT.THE.BEST.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/542ed4da2838f945f9f53beda937f2aebf6d6c42/MLBB%20X%20NOT%20NOT%20THE%20BEST.mp4","","51173","30635","4467"
"277","MLBB X GO TOUBUN NOHANAYOME","ANIME","https://i.ibb.co.com/gDZ1xRb/portada-go-toubun-no-hanayome-134-780x470.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/277_MLBB.X.GO.TOUBUN.NOHANAYOME.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/2b0abe560b1b81393a0ff292acf8ec5885f6897f/MLBB%20X%20GO%20TOUBUN%20NO%20HANAYOME.mp4","","27280","17762","3033"
"276","MLBB X ROAD OF NARUTO","ANIME","https://i.ibb.co.com/Q8Vdf7q/naruto-anime-Naruto-Shippuuden-Mashashi-Kishimoto-4k-Studio-Pierrot-Road-to-Naruto-20-2183229-wallhe.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/276_MLBB.X.ROAD.OF.NARUTO.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/7aa30bef6ce1125ec3c94d0903b671377f83b4e1/Mlbb%20X%20Road%20To%20Naruto.mp4","","68599","36967","13852"
"275","MLBB X BLEACH NEW ERA","ANIME","https://img3.hulu.com/user/v3/artwork/02a3c8c0-4f1d-4610-bbb4-5b8e9468d7b1?base_image_bucket_name=image_manager&base_image=fb63be54-4aec-4db1-bf27-abea35f293c9&size=1200x630&format=jpeg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/275_MLBB.X.BLEACH.NEW.ERA.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/7be4a0b545bcee1cab68e28dd5be92edfcb4a04a/Mlbb%20X%20Bleach%20New%20Era.mp4","","16235","12411","2729"
"274","MLBB X ALL ANIME IS TOO CRAZY","ANIME","https://i.ytimg.com/vi/-xv4q4AQ41Y/maxresdefault.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/274_MLBB.X.ALL.ANIME.IS.TOO.CRAZY.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/4b1ab570c5c5b97382330e0df8f39e2192bc31e6/Mlbb%20X%20All%20Anime%20Is%20Too%20Crazy.mp4","","161501","122973","68762"
"273","MLBB X JOY NEW HERO","HERO","https://i.ibb.co.com/hRvkp49/1422701155p.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/273_MLBB.X.JOY.NEW.HERO.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/f4c2d6bf337420971acd13f43571a48af849810c/Mlbb%20X%20Joy%20New%20Hero.mp4","","11557","11167","2996"
"272","MLBB X DALAMO VERSE POWER TREND TIKTOK","ANIME","https://animecorner.me/wp-content/uploads/2022/11/chainsaw-man-power-figure.png","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/272_MLBB.X.DALAMO.VERSI.POWER.TREND.TIKTOK.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/aa280209119d04e18e0f890941ca589fcbe8e36a/MLBB%20X%20DALAMO%20VERSI%20POWER%20TREND%20TIKTOK.mp4","","21349","34699","2515"
"271","MLBB","TIKTOK","https://anievo.id/wp-content/uploads/2021/10/34uiu53524546.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/271_MLBB.X.DALAMO.VERSI.ELAINA.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/57dd1788ad3d0eb6503bf338b52b43b1e56cc966/Mlbb%20X%20Dalamo%20Versi%20Elaina.mp4","","9581","12116","1154"
"270","MLBB","ANIME","https://anievo.id/wp-content/uploads/2021/10/34uiu53524546.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/271_MLBB.X.DALAMO.VERSI.ELAINA.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/57dd1788ad3d0eb6503bf338b52b43b1e56cc966/Mlbb%20X%20Dalamo%20Versi%20Elaina.mp4","","11101","14254","3194"
"269","ANAIMIYA X MLBB YTT ONLY TIKTOK VIRAL","TIKTOK","https://i.ibb.co.com/55xqt86/asdsaa.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/269_ANAIMIYA.X.MLBB.YTT.AJA.TIKTOK.VIRAL.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/f4dcfd3ed5a873682163a7561cf0449d0a63600e/Anaimiya%20X%20Mlbb%20Yyt%20Aja.mp4","","6466","5708","504"
"268","MLBB X SKIN LEGENDS","HERO","https://pic-bstarstatic.akamaized.net/ugc/66f6a71eb1b2378032d13503923e54d198b21bed.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/268_MLBB.X.SKIN.LEGENDS.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/f9b3ebbd9bbd71cba7e82dd05d1c04e9cdc45b55/MLBB%20X%20SKIN%20LEGENDS.mp4","","67410","37089","22297"
"267","PLEASE PICK A HERO YU ZHONG","HERO","https://esports.id/img/article/919720210310085454.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/267_PLEASE.PICK.A.HERO.YU.ZHONG.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/d225912355deb56ef9dd0fac4b696e02399f470a/Please%20Pick%20A%20Hero%20Yu%20Zhong.mp4","","15455","12617","3667"
"266","PLEASE PICK A HERO MOSKOV","HERO","https://gamedaim.com/wp-content/uploads/2022/03/7-Daftar-Skin-Moskov-Mobile-Legends-Keren-Terbaik-Saat-Ini.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/266_PLEASE.PICK.A.HERO.MOSKOV.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/a8d1e84c2aeb15a80b8cb1b41ed7410d21a6b350/Please%20Pick%20A%20Hero%20Moskov.mp4","","41184","24166","10146"
"265","PLEASE PICK A HERO FANNY","HERO","https://dafunda.com/wp-content/uploads/2022/07/kisah-fanny-mobile-legends-1.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/265_PLEASE.PICK.A.HERO.FANNY.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/b18d386d8d535997bec8232d17517b7215894257/Please%20Pick%20A%20Hero%20Fanny.mp4","","30334","26752","10519"
"264","PLEASE PICK A HERO ALDOUS","HERO","https://i.ibb.co.com/NKQ5kGh/aldous-blazing-force-mobile-legends.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/264_PLEASE.PICK.A.HERO.ALDOUS.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/9dc2e99e02cc6ec8ac7aabda8ffa500098d16f62/Please%20Pick%20A%20Hero%20Aldous.mp4","","89428","38085","23461"
"263","MLBB X NATHAN RESPUTIN","HERO","https://i0.wp.com/esportsnesia.com/wp-content/uploads/2021/08/natan-mlbb-696x464.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/263_MLBB.X.NATAN.RESPUTIN.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/dd0fbe3fc6137ebc90d8e626b1b37f35a92a8e83/MLBB%20X%20NATAN%20RESPUTIN.mp4","","6124","6478","1314"
"262","MLBB X YANFEI GENSHIN IMPACT","GAME","https://i.ytimg.com/vi/jNkpS40sZnA/maxresdefault.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/262_MLBB.X.YANFEI.GENSHIN.IMPACT.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/e12d744e61d6db65909d84539d116c481aec66c4/MLBB%20X%20YANFEI%20GENSHIN%20IMPACT.mp4","","9383","8744","3431"
"261","MLBB X TRANSFORMERS","GAME","https://akcdn.detik.net.id/visual/2019/12/30/9f580837-5744-4549-99a1-a2005cd4f5cc_169.jpeg?w=650","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/261_MLBB.X.TRANSFORMERS.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/00f8ded6469136a7d4c1f6d01d2e0e0446ecab66/Mlbb%20X%20Transformers%20New.mp4","","60871","24705","16890"
"260","MLBB X SELENA S.T.U.N","HERO","https://cdn.vcgamers.com/news/wp-content/uploads/2021/12/stun-selena.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/260_MLBB.X.SELENA.S.T.U.N.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/1a18de526f2ea9b43c137a6c3832301f2445f507/MLBB%20X%20SELENA%20STUN.mp4","","11479","9707","3477"
"259","MLBB X KAGURA MIGHT BE THIS SELF","HERO","https://i.ibb.co.com/YB2p2MV/14859478791671482650.webp","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/259_MLBB.X.KAGURA.MUNGKINKAH.DIRI.INI.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/45893df64011ae8d765286d902eb3ffa1b6f39a0/MLBB%20X%20KAGURA.mp4","","3238","4493","920"
"258","MLBB X JAWHEAD","GAME","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/0ccd4f81-2cc9-4920-bff8-7a3aa0313731/df32fm1-4dd06304-5a69-45f7-b2f7-5d782743b9e8.png/v1/fill/w_1280,h_720,q_80,strp/jawhead__collector_skin__samurai_mech_by_leminhthient_df32fm1-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NzIwIiwicGF0aCI6IlwvZlwvMGNjZDRmODEtMmNjOS00OTIwLWJmZjgtN2EzYWEwMzEzNzMxXC9kZjMyZm0xLTRkZDA2MzA0LTVhNjktNDVmNy1iMmY3LTVkNzgyNzQzYjllOC5wbmciLCJ3aWR0aCI6Ijw9MTI4MCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.V9vWr4tnr0YOnJcIpQ0sKpyVNt0sWduQD0SuGO_rUmQ","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/258_MLBB.X.JAWHEAD.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/b277d460b06319c610a3c32fa3133b8049c07515/MLBB%20X%20JAWHEAD.mp4","","10828","10371","3378"
"257","MLBB X IMMORTAL HERO M2","GAME","https://i.ytimg.com/vi/CPlIknIEAAE/maxresdefault.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/257_MLBB.X.IMMORTAL.HERO.M2.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/528f4e9b0d404b121f5c033f4c549089df92cbc0/Ml%20X%20Immortal.mp4","","7789","7393","3222"
"256","ML X HONKAI IMPACT","GAME","https://i.ytimg.com/vi/SBRlIvmFzQ4/maxresdefault.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/256_ML.X.HONKAI.IMPACT.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/5c723eecff6f3cc89a79b86b69c6833eb0a63ed6/Mlbb%20X%20Honkai%20Impact.mp4","","30787","6702","7733"
"255","MLBB X HAYABUSA","HERO","https://telset.id/wp-content/uploads/2020/05/images-25-1.jpeg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/255_MLBB.X.HAYABUSA.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/9e6f1d838c56bbdd87a016a7a89c87907f0e560e/MLBB%20X%20HAYABUSA.mp4","","42567","35217","12786"
"254","MLBB X GIRL FORTLINE","GAME","https://www.kaorinusantara.or.id/wp-content/uploads/2021/01/girls-frontline-F.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/254_MLBB.X.GIRL.FORTLINE.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/854f9630b55c38880c70d3abb7d7ccc01e4d497a/Mlbb%20X%20Girl%20Fortline.mp4","","6089","4661","2202"
"253","MLBB X ONIC E-SPORT","SPORT","https://media.suara.com/pictures/653x366/2021/02/13/51915-roster-onic-esports-untuk-mpl-season-7-youtube-onic-esports.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/253_MLBB.X.ONIC.E-SPORT.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/08a4feb77a086611453f4116fed72167bc8debed/MLBB%20X%20ONIC%20E-SPORT.mp4","","24700","12857","7233"
"252","ML X NYA ARIGATOU","GAME","https://i.ytimg.com/vi/YQCkRz8X1yc/maxresdefault.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/252_ML.X.NYA.ARIGATOU.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/0ff34b56105e679c67dffed5af994091e5ce217a/ML%20X%20NYA%20ARIGATOU.mp4","","6199","3591","1679"
"251","MLBB X ASPIRANTS RUBY & ANGELA HD","HD_4K","https://i.ibb.co.com/rbqcxHZ/Whats-App-Image-2022-11-26-at-13-03-57.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/251_MLBB.X.ASPIRANTS.RUBY.ANGELA.HD.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/24e319ce2a483223222e27aa268fd407c1efeefb/MLBB%20AX%20ASPIRANTS%20RUBY%20AND%20ANGELA.mp4","","16506","12858","4025"
"250","MLBB X ASPIRANTS RUBY & ANGELA","HERO","https://i.ibb.co.com/gJPt3n5/Whats-App-Image-2022-11-26-at-12-57-53.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/251_MLBB.X.ASPIRANTS.RUBY.ANGELA.HD.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/24e319ce2a483223222e27aa268fd407c1efeefb/MLBB%20AX%20ASPIRANTS%20RUBY%20AND%20ANGELA.mp4","","6537","5896","1949"
"249","INTRO ML X AOT","ANIME","https://i.ibb.co.com/61QkYQT/DFGDFGD.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/249_INTRO.ML.X.AOT.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/72ead245a631ac51221f734fa360abfad0875e33/INTRO%20ML%20X%20AOT.mp4","","40471","105041","5019"
"248","INTRO ML X AOT","GAME","https://i.ibb.co.com/61QkYQT/DFGDFGD.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/249_INTRO.ML.X.AOT.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/72ead245a631ac51221f734fa360abfad0875e33/INTRO%20ML%20X%20AOT.mp4","","34120","87553","6487"
"247","INTRO ML BRO BRO","GAME","https://i.ibb.co.com/jrxYH3S/ASFDHJSAD.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/247_INTRO.ML.NGAB.NGAB.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/3f599f72cd78f2ddd7da518c331cdcbd54570694/INTRO%20ML%20NGAB%20NGAB.mp4","","6772","45623","1257"
"246","MLBB X M-WORD","HERO","https://cdn.oneesports.id/cdn-data/sites/2/2022/04/Mobile-Legends_M-World-Wanwan.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/246_MLBB.X.M-WORD.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/f7fb594a0692d9f98b884fb73cc123e07493a3e7/MLBB%20X%20515%20M-WORLD.mp4","","34243","6227","4200"
"245","INTRO MLBB X TRANSFORMERS","GAME","https://i.ibb.co.com/89Hdpq6/SDFSDFS.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/245_INTRO.MLBB.X.TRANSFORMERS.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/7998dbdc29d6617d794c2a6255b481e1e555dbc9/Intro%20Mlbb%20X%20Transformers.mp4","","40116","73550","6471"
"244","HU TAO X MLBB GENSHIN IMPACT","GAME","https://i.ytimg.com/vi/v7LonWw5qVo/maxresdefault.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/244_HU.TAO.X.MLBB.GENSHIN.IMPACT.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/9ecbfb6a32c50efc0d1f65feaef4ccf2923a88ef/Hu%20Tao%20X%20Mlbb%20Genshin%20Impact.mp4","","9138","4538","2910"
"243","MLBB","GAME","https://i.ibb.co/hgJYqbT/kamisato-ayaka-genshin-impact-2022-games-5k-2560x1440-7905.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/243_MLBB.X.AYAKA.GENSHIN.IMPACT.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/d044221faa986d45409166f5c321b4ad476ffcc3/MLBB%20X%20AYAKA%20GENSHIN%20IMPACT.mp4","","4636","2760","981"
"242","MLBB X ASPIRANTS X ATTACK ON TITAN","ANIME","https://i.ibb.co.com/sVTj8tY/DSFSDS.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/242_MLBB.X.ASPIRANTS.X.ATTACK.ON.TITAN.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/d044221faa986d45409166f5c321b4ad476ffcc3/MLBB%20X%20ASPIRANT%20X%20ATTACK%20ON%20TITAN.mp4","","9957","4928","1865"
"241","MLBB X ASPIRANTS X ATTACK ON TITAN","HERO","https://i.ibb.co.com/sVTj8tY/DSFSDS.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/242_MLBB.X.ASPIRANTS.X.ATTACK.ON.TITAN.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/d044221faa986d45409166f5c321b4ad476ffcc3/MLBB%20X%20ASPIRANT%20X%20ATTACK%20ON%20TITAN.mp4","","13491","6445","3762"
"240","INTRO LOGO MYTHIC","GAME","https://i.ytimg.com/vi/d2hqHL8601Y/maxresdefault.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/240_INTRO.LOGO.MYTHIC.zip","https://github.com/bangzvl/MLBB-X-GAME/blob/0ff10017805382c54c37b4960d33f9aa3b3c5ab1/LOGO%20MYTIC.mp4","","26531","59505","3457"
"239","MLBB X SPIDERMAN NO WAY HOME","HD_4K","https://media-assets-ggwp.s3.ap-southeast-1.amazonaws.com/2021/12/spider-man-no-way-home-tayang-indonesia-featured-640x360.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/239_MLBB.X.SPIDERMAN.NO.WAY.HOME.zip","https://github.com/bangzvl/MLBB-X-4K/blob/f7e16eb5c385d2c0366de5850ba7a475b0ef3319/Ml%20X%20Spiderman%20No%20Way%20Home.mp4","","18506","12408","2014"
